y,x0,x1,x2,x3,x4,x5,x6
2.699,A1,A2,170.0,150.0,9,,A1
4.38,A5,A2,,150.0,5,A1,A1
2.2,A3,A1,60.0,90.0,4,,A1
0.3,A3,A1,42.0,125.0,0,,A1
1.2,A5,A1,135.0,150.0,3,A1,A0
4.3,A1,A2,143.0,125.0,9,,A1
9.95,A5,A1,163.0,150.0,6,A1,A1
2.5,A5,A1,82.0,150.0,11,A1,A1
27.5,A6,A1,,50.0,4,A1,A1
0.45,A1,A1,115.0,150.0,10,A2,A0
0.0,A5,A0,80.0,150.0,10,A1,A0
1.0,A0,A1,60.0,150.0,7,,A1
9.7,A4,A1,50.0,150.0,2,A2,A0
1.65,A1,A1,74.0,150.0,12,,A1
2.1,A5,A1,136.0,150.0,3,,A1
10.0,A5,A1,,150.0,5,,A0
0.89,A0,A1,65.0,150.0,5,A2,A0
3.0,A4,A1,110.0,150.0,5,A2,A0
10.999,A5,A2,239.0,150.0,2,A1,A1
10.8,A4,A1,105.0,70.0,1,A0,A0
0.9,A2,A1,90.0,150.0,0,A2,A1
0.6,A3,,60.0,150.0,0,A2,A2
1.999,A7,A2,116.0,150.0,3,A2,A1
1.89,A3,A2,41.0,125.0,9,A1,A1
2.9,A3,A1,,125.0,8,A2,A1
4.999,A5,A1,103.0,70.0,9,A4,A0
5.0,A0,A0,140.0,150.0,12,A0,A1
0.85,A1,A1,60.0,150.0,5,,A1
3.6,A7,A1,75.0,150.0,12,A2,A1
4.95,A1,A1,60.0,100.0,6,,A1
9.5,A2,A1,120.0,60.0,0,A2,A1
10.5,A2,A1,131.0,70.0,5,A2,A1
6.0,A1,A2,170.0,150.0,4,A2,A1
1.25,A1,A1,125.0,150.0,2,A2,A1
0.2,A3,A1,,150.0,6,,A2
0.3,A5,A1,0.0,150.0,1,A2,A2
1.1,A1,A1,101.0,150.0,4,A2,A1
8.7,A1,A1,,150.0,8,A1,A1
0.75,A1,A1,68.0,150.0,6,A1,A0
0.6,A1,A1,107.0,150.0,3,A2,A1
1.199,A1,A2,150.0,150.0,3,,A1
1.3,A1,A1,101.0,150.0,9,,A1
18.5,A6,A2,131.0,50.0,2,A1,A1
2.9,A3,A1,,40.0,6,A2,A1
10.0,A6,A2,185.0,90.0,1,A1,A1
2.8,A5,A1,97.0,150.0,9,A4,A1
0.25,A3,A1,0.0,150.0,6,A2,A1
0.5,A5,A1,122.0,150.0,1,,A1
7.4,A1,A2,77.0,125.0,6,,A1
0.555,A2,A1,107.0,150.0,6,A2,A2
12.0,A1,A2,190.0,150.0,1,,A1
2.6,A1,A1,125.0,150.0,8,A2,A1
1.0,A6,A1,125.0,150.0,3,A2,A2
0.65,A0,A0,0.0,5.0,7,A0,A0
0.65,A1,A1,75.0,90.0,5,A2,A1
8.7,A5,A2,179.0,150.0,2,A1,A1
2.649,A0,A1,116.0,150.0,0,A0,A0
11.69,A4,A1,125.0,100.0,1,A2,A1
24.5,A1,A2,177.0,50.0,11,,A1
4.95,A2,A1,90.0,80.0,8,A2,A1
0.15,A3,A1,75.0,150.0,4,A2,A1
1.7,A3,A2,0.0,125.0,2,A0,A0
1.49,A4,A1,82.0,150.0,1,A1,A1
0.3,A0,A1,0.0,150.0,9,,A1
1.2,A3,A1,100.0,150.0,10,A2,A0
0.499,A1,A1,75.0,150.0,6,A2,A0
2.2,A3,,68.0,150.0,4,,A1
0.25,A3,A0,0.0,150.0,7,,A0
19.999,A1,A2,156.0,60.0,3,A2,A1
0.04,A0,A0,0.0,150.0,0,A0,A0
0.0,A0,A0,113.0,5.0,0,A0,A0
4.6,A2,A1,,150.0,9,A1,A1
3.29,A1,A1,116.0,125.0,9,A2,A2
0.6,A1,A1,115.0,150.0,0,,A1
5.25,A5,A1,145.0,150.0,3,A2,A1
0.49,A3,A1,140.0,150.0,0,A2,A0
0.05,A0,A0,0.0,10.0,0,A0,A0
3.75,A0,A1,140.0,150.0,3,A2,A1
0.399,A3,A1,45.0,5.0,12,A0,A0
3.39,A3,A1,75.0,150.0,7,,A0
9.8,A1,A1,105.0,90.0,1,,A1
3.7,A3,A1,69.0,70.0,11,A2,A1
4.5,A1,A1,95.0,80.0,10,,A0
3.599,A5,A2,130.0,150.0,11,A1,A0
0.45,A3,A1,54.0,150.0,2,A2,A0
7.9,A7,A1,105.0,150.0,4,A1,A1
0.65,A0,A2,170.0,150.0,0,A0,A0
1.0,A5,A1,114.0,150.0,2,A2,A1
24.5,A1,A2,177.0,90.0,2,A1,A1
16.25,A5,A2,156.0,40.0,1,,A1
1.0,A3,A1,,150.0,0,A2,A0
0.7,A0,,,150.0,4,A2,A1
2.65,A1,A1,75.0,125.0,8,A2,A1
3.6,A5,A2,231.0,150.0,0,,A2
9.5,A6,A0,0.0,60.0,6,A0,A1
13.5,A1,A2,231.0,125.0,10,A2,A1
0.4,A0,A1,0.0,30.0,0,A2,A2
5.25,A2,A1,116.0,80.0,10,A2,A1
1.45,A3,A1,60.0,150.0,2,A2,A1
1.55,A1,A1,75.0,150.0,9,A2,A1
0.0,A0,,0.0,150.0,0,A0,A0
1.0,A5,A1,75.0,150.0,3,,A1
7.99,A1,A1,192.0,125.0,7,A2,A1
12.5,A5,A2,232.0,150.0,8,A1,A1
0.12,A1,A1,0.0,150.0,0,A1,A1
4.95,A1,A1,112.0,150.0,4,A2,A1
3.39,A6,A1,147.0,125.0,0,A2,A1
9.995,A1,A1,177.0,125.0,8,A1,A1
1.5,A5,A1,122.0,150.0,3,A2,A1
1.77,A3,A1,60.0,150.0,9,A2,A1
2.99,A2,A1,109.0,125.0,8,A2,A1
2.25,A4,A2,98.0,150.0,10,A1,A2
1.899,A4,A1,101.0,150.0,10,A1,A1
7.5,A5,A2,204.0,150.0,6,,A1
1.5,A1,A1,75.0,150.0,1,A1,A2
0.3,A3,A1,0.0,80.0,0,A2,A0
0.75,A0,A1,105.0,150.0,1,,A1
1.9,A1,A1,105.0,150.0,4,A2,A1
15.999,A7,A1,170.0,60.0,6,A2,A1
4.1,A5,A0,0.0,150.0,8,A1,A1
5.6,A1,A2,140.0,125.0,1,A1,A2
0.6,A3,A1,75.0,150.0,3,,A1
2.0,A3,A1,83.0,150.0,6,,A1
2.9,A3,A1,75.0,150.0,6,A2,A1
5.999,A4,A1,131.0,150.0,12,A1,A1
4.95,A7,A2,,60.0,10,A2,A1
7.8,A1,,170.0,90.0,11,A2,A1
9.54,A1,A2,286.0,150.0,1,A2,A1
1.35,A5,A1,116.0,150.0,11,A1,A1
0.8,A5,A1,110.0,150.0,3,A2,A1
0.999,A5,A1,110.0,150.0,10,A1,A1
1.8,A7,A1,174.0,150.0,1,A2,A0
1.8,A0,A0,0.0,150.0,0,A0,A1
1.75,A3,A1,54.0,150.0,8,A2,A0
1.3,A1,A1,165.0,150.0,11,A2,A1
0.7,A1,A1,90.0,150.0,3,A2,A1
16.4,A6,A1,140.0,40.0,11,,A1
19.3,A7,A2,265.0,90.0,3,A2,A1
2.0,A1,A1,136.0,150.0,10,A2,A1
2.95,A5,A1,,150.0,8,A1,A1
0.001,A0,A0,0.0,5.0,0,A0,A0
1.0,A3,A1,54.0,150.0,0,,A1
7.499,A1,A2,140.0,150.0,4,A1,A1
6.7,A4,A1,115.0,150.0,3,A1,A1
5.999,A1,A2,240.0,125.0,3,,A0
3.0,A3,A1,75.0,80.0,4,A2,A1
1.58,A3,A1,58.0,150.0,6,A2,A1
1.5,A5,A1,150.0,150.0,10,A0,A1
2.99,A2,A1,131.0,150.0,5,A1,A1
36.5,A2,A2,245.0,60.0,3,A1,A1
1.29,A1,A1,100.0,80.0,11,,A1
4.95,A7,A1,120.0,150.0,0,,A1
7.9,A1,A2,170.0,150.0,10,,A1
0.0,A0,A1,0.0,150.0,0,A2,A0
14.2,A6,A1,111.0,10.0,5,,A1
12.2,A7,A1,218.0,125.0,11,A2,A1
1.2,A3,A1,72.0,125.0,3,A2,A1
0.6,A5,A1,136.0,150.0,7,,A0
3.399,A0,A1,116.0,150.0,5,,A1
1.699,A1,A2,203.0,150.0,12,A3,A1
0.7,A0,A1,150.0,150.0,5,A0,A0
7.899,A2,A1,118.0,150.0,6,A2,A1
2.65,A6,A2,190.0,150.0,0,,A0
35.499,A4,A2,180.0,125.0,12,A1,A1
17.9,A2,A2,231.0,150.0,9,A2,A1
11.75,A5,A1,150.0,80.0,9,A1,A1
15.999,A5,A2,231.0,150.0,12,A1,A1
2.5,A5,A2,125.0,150.0,0,A1,A1
5.0,A1,A1,102.0,150.0,1,,A1
12.9,A5,A1,116.0,20.0,10,,A1
2.68,A1,A2,150.0,150.0,5,A1,A1
0.35,A3,A0,0.0,150.0,8,A0,A0
10.5,A2,A1,54.0,20.0,4,,A1
0.02,A1,A1,75.0,150.0,5,A2,A2
0.0,A7,A1,125.0,70.0,0,A2,A1
1.999,A0,A1,60.0,90.0,5,,A1
8.0,A3,A1,125.0,125.0,5,,A1
20.5,A1,A1,220.0,70.0,9,A2,A1
21.5,A4,A1,140.0,70.0,11,A1,A1
3.1,A4,A1,105.0,150.0,8,A1,A1
13.2,A1,A1,218.0,90.0,7,A2,A1
0.8,A1,A2,72.0,150.0,3,A5,A2
1.35,A5,A1,143.0,150.0,5,A1,A1
7.0,A3,A1,,90.0,5,,A1
2.5,A1,A2,122.0,150.0,6,,A0
2.38,A6,A1,150.0,150.0,6,A2,A1
2.7,A4,A0,150.0,150.0,2,A2,A1
7.99,A4,A1,174.0,150.0,0,,A1
0.6,A1,A1,101.0,150.0,5,A2,A0
7.7,A3,A1,69.0,50.0,7,A2,A1
0.7,A3,,60.0,150.0,3,,A1
4.25,A4,A2,131.0,150.0,7,A1,A1
42.9,A6,A2,224.0,150.0,5,A1,A1
0.099,A0,A1,75.0,150.0,0,A0,A2
1.299,A3,A1,75.0,150.0,12,A2,A0
22.7,A1,A2,286.0,150.0,5,A1,A1
2.3,A1,A1,80.0,70.0,11,A2,A2
0.15,A3,A1,60.0,150.0,0,A2,A1
1.499,A1,A1,60.0,150.0,6,A2,A1
8.999,A5,A1,105.0,150.0,6,A1,A1
0.18,A0,A1,0.0,150.0,8,A2,A2
0.95,A3,A1,54.0,125.0,4,,A0
74.9,A1,A2,455.0,40.0,3,A2,A1
1.0,A0,A0,,150.0,0,A0,A0
0.55,A3,A1,75.0,150.0,5,A2,A0
0.899,A3,A1,54.0,150.0,4,A2,A1
0.6,A7,A1,0.0,150.0,0,A1,A0
3.45,A5,A1,150.0,150.0,3,A1,A2
10.0,A5,A1,163.0,150.0,12,A1,A0
12.0,A1,A1,122.0,70.0,7,A2,A1
2.65,A1,A1,129.0,150.0,0,A2,A0
3.1,A3,A1,75.0,80.0,8,,A1
0.6,A3,A1,54.0,150.0,12,A2,A0
14.995,A2,A2,235.0,150.0,4,,A0
10.6,A7,A2,306.0,100.0,6,,A1
8.95,A4,A1,116.0,80.0,2,A2,A1
2.7,A5,A1,,125.0,1,A2,A2
1.6,A8,A2,125.0,150.0,0,A1,A2
0.285,A3,A1,75.0,125.0,12,A2,A0
0.0,A0,A1,90.0,150.0,6,,A0
21.99,A2,A1,160.0,70.0,6,A2,A1
22.9,A2,A1,200.0,30.0,3,,A1
4.5,A5,A2,170.0,150.0,9,,A0
14.999,A5,A1,170.0,150.0,4,A1,A1
21.75,A1,A1,230.0,40.0,9,A2,A1
23.99,A1,A2,271.0,100.0,5,A2,A1
0.0,A1,A2,306.0,125.0,10,,A1
0.999,A1,A1,116.0,150.0,11,A2,A1
1.85,A1,A1,82.0,100.0,9,,A1
1.84,A3,A2,60.0,125.0,7,,A0
1.15,A0,A1,75.0,150.0,12,,A1
4.5,A3,A1,75.0,50.0,6,A2,A1
0.42,A0,A2,0.0,150.0,0,,A0
18.199,A7,A1,143.0,40.0,3,,A1
12.8,A1,A2,184.0,125.0,1,A1,A1
0.75,A4,,0.0,150.0,1,A1,A1
3.6,A5,A1,131.0,150.0,0,A1,A0
3.25,A0,A2,129.0,150.0,4,A1,A1
7.2,A1,A1,,150.0,2,A1,A1
2.1,A2,A1,75.0,150.0,4,A2,A1
6.25,A5,A1,160.0,125.0,3,A2,A2
6.2,A3,A1,75.0,100.0,7,A2,A1
4.65,A1,A1,136.0,150.0,6,A1,A0
3.999,A3,A1,86.0,150.0,9,A2,A1
1.65,A7,A1,,150.0,12,A2,A1
0.5,A3,A1,75.0,150.0,1,A1,A1
9.9,A5,A1,192.0,150.0,2,A2,A1
1.65,A3,A1,,150.0,11,,A1
4.9,A1,A1,80.0,150.0,6,A2,A1
3.8,A1,A1,116.0,125.0,6,A2,A1
13.999,A2,A1,29.0,100.0,3,,A1
1.799,A0,A1,0.0,150.0,8,A0,A1
2.0,A5,A1,170.0,100.0,3,A2,A2
0.375,A1,A1,74.0,150.0,12,A2,A1
44.996,A0,A1,,125.0,9,A2,A1
0.649,A5,A1,,150.0,11,A1,A1
3.9,A1,A2,95.0,150.0,3,A1,A1
10.99,A5,A1,136.0,90.0,4,A1,A1
0.7,A3,A1,60.0,150.0,9,,A1
6.6,A1,A1,179.0,150.0,10,A1,A1
2.5,A3,A1,60.0,150.0,3,A2,A1
5.49,A3,A1,150.0,150.0,5,A2,A2
0.6,A1,A1,140.0,150.0,12,A2,A1
5.199,A1,A1,140.0,150.0,6,A1,A1
1.6,A3,A2,50.0,125.0,2,A2,A1
2.2,A0,A0,0.0,125.0,0,A1,A0
0.599,A1,A1,131.0,150.0,9,A1,A1
2.85,A8,A1,100.0,125.0,3,,A1
2.19,A3,A1,0.0,150.0,2,A2,A0
5.9,A3,A1,80.0,60.0,2,A2,A1
14.6,A5,A1,147.0,50.0,4,A2,A1
47.6,A1,A2,190.0,10.0,6,A1,A1
3.45,A3,A1,54.0,90.0,1,A2,A1
11.968,A2,A1,239.0,150.0,5,A2,A1
0.15,A3,A1,45.0,150.0,8,A2,A0
7.9,A5,A1,120.0,125.0,11,A1,A0
13.0,A2,A1,82.0,90.0,7,A2,A1
0.001,A1,A1,,150.0,3,A2,A0
1.75,A4,A1,101.0,150.0,9,A1,A1
17.899,A6,,290.0,150.0,2,A2,A1
0.0,A1,A1,,150.0,6,A2,A0
2.8,A1,A1,150.0,150.0,12,,A1
2.89,A3,A1,60.0,125.0,1,,A1
1.599,A3,A1,115.0,150.0,8,A2,A1
1.999,A4,A2,204.0,150.0,7,A3,A1
1.5,A6,A1,145.0,150.0,8,,A1
8.6,A1,A2,,150.0,7,,A1
11.999,A6,A1,122.0,150.0,1,A1,A1
3.5,A4,A1,97.0,125.0,4,A4,A0
0.5,A1,A1,116.0,150.0,7,,A0
3.0,A5,A1,109.0,125.0,12,A1,A1
0.899,A3,A1,75.0,150.0,3,A2,A1
3.65,A5,A1,136.0,150.0,6,A1,A1
1.299,A1,A1,136.0,150.0,10,,A1
1.25,A3,A1,0.0,150.0,2,,A1
0.0,A1,A0,0.0,5.0,0,A0,A0
10.9,A5,A2,140.0,150.0,1,A1,A1
0.75,A1,A1,,150.0,9,,A1
2.85,A1,A2,145.0,125.0,11,A2,A1
7.5,A2,A2,231.0,150.0,11,A2,A1
0.999,A1,A2,116.0,90.0,0,,A0
7.95,A1,A1,60.0,50.0,8,A2,A1
2.3,A5,A2,,150.0,4,,A1
2.0,A1,A1,193.0,30.0,4,A2,A1
6.666,A5,A1,170.0,150.0,12,A1,A1
0.6,A5,A2,150.0,150.0,11,A3,A0
7.499,A1,A1,105.0,150.0,12,A2,A1
1.75,A3,A2,54.0,150.0,10,A2,A1
0.35,A3,A1,75.0,150.0,0,A0,A2
11.8,A1,A2,156.0,40.0,2,,A1
0.5,A3,A0,0.0,150.0,0,A0,A2
1.666,A1,A1,155.0,150.0,6,,A1
2.9,A5,A1,193.0,150.0,6,A2,A1
2.6,A1,A0,0.0,150.0,9,,A0
0.5,A3,A1,115.0,150.0,9,A2,A1
0.08,A0,A0,0.0,5.0,0,A0,A2
0.5,A1,A1,115.0,150.0,10,A2,A0
0.65,A7,A1,88.0,150.0,3,A2,A2
1.699,A1,A1,150.0,150.0,5,A2,A1
0.8,A5,A2,150.0,150.0,10,A2,A2
16.0,A5,A2,286.0,150.0,8,A1,A1
15.498,A2,A1,163.0,60.0,10,A2,A1
9.5,A7,A2,306.0,150.0,3,A2,A1
0.8,A0,A1,71.0,150.0,12,A0,A0
4.8,A1,A2,160.0,150.0,2,,A1
3.999,A4,A1,68.0,150.0,8,,A1
4.6,A3,A1,75.0,125.0,1,A1,A1
0.35,A8,A1,40.0,150.0,0,,A1
1.0,A6,A2,185.0,150.0,9,A2,A1
0.55,A5,A2,116.0,150.0,6,A2,A1
0.599,A3,A1,80.0,150.0,12,,A1
0.25,A0,A0,,150.0,0,A0,A0
3.75,A1,A1,105.0,125.0,2,A2,A1
0.749,A3,A1,54.0,150.0,12,A2,A1
1.4,A3,A1,,100.0,11,A2,A1
21.0,A7,A2,,150.0,1,A2,A1
1.35,A5,A1,105.0,150.0,11,A2,A0
1.55,A1,A0,105.0,150.0,6,A2,A0
4.5,A6,A1,173.0,150.0,10,,A1
22.9,A1,A2,170.0,125.0,3,A1,A1
0.25,A3,A1,60.0,150.0,10,A2,A0
1.95,A3,A2,61.0,150.0,12,A1,A1
3.5,A5,A2,163.0,150.0,0,A1,A1
20.49,A6,A1,140.0,80.0,11,A1,A1
0.5,A1,A1,99.0,125.0,12,A2,A1
1.65,A3,A2,0.0,150.0,3,A1,A0
1.85,A5,A1,109.0,150.0,9,A1,A1
0.0,A0,A0,0.0,5.0,0,A0,A0
1.25,A6,A1,103.0,150.0,7,A2,A1
2.65,A3,A1,0.0,150.0,3,,A1
3.8,A5,A1,131.0,150.0,5,,A1
2.7,A7,A2,197.0,150.0,10,A3,A1
1.5,A7,A1,193.0,150.0,8,A2,A2
6.95,A3,A1,86.0,100.0,10,A2,A1
0.8,A0,A1,90.0,150.0,7,A0,A1
3.55,A1,A2,170.0,150.0,11,A2,A1
6.9,A0,A1,102.0,100.0,8,,A0
3.95,A1,A1,193.0,125.0,10,,A1
1.95,A3,A1,69.0,80.0,4,A2,A1
9.199,A6,A1,150.0,125.0,10,A1,A1
5.0,A3,A2,140.0,150.0,11,A1,A1
0.5,A3,A1,50.0,150.0,0,A2,A0
9.2,A5,A1,163.0,150.0,11,A1,A1
3.9,A4,A1,0.0,150.0,8,A1,A1
0.6,A0,A1,140.0,150.0,1,,A0
0.8,A1,A2,75.0,150.0,10,A2,A0
3.899,A5,A1,130.0,150.0,8,A1,A0
14.599,A4,A1,170.0,150.0,4,,A1
0.0,A3,A1,50.0,150.0,10,A0,A0
0.8,A1,A2,120.0,150.0,6,A2,A0
1.099,A0,A1,75.0,125.0,3,A0,A1
3.4,A3,A1,0.0,150.0,4,,A0
2.38,A1,A1,172.0,150.0,5,A2,A1
30.5,A6,A2,239.0,90.0,11,,A1
0.8,A1,A1,101.0,150.0,7,A2,A1
24.0,A5,A2,136.0,90.0,11,A1,A1
0.55,A0,A1,0.0,150.0,4,A2,A0
16.25,A2,A1,122.0,60.0,6,A2,A1
0.976,A1,A1,75.0,150.0,7,A2,A1
1.55,A1,A1,150.0,150.0,4,A2,A1
1.49,A8,A1,101.0,150.0,3,A2,A1
1.7,A1,A1,75.0,150.0,11,A2,A0
11.7,A5,A1,160.0,100.0,9,A2,A1
0.5,A1,A1,0.0,150.0,1,,A0
19.9,A1,A2,245.0,100.0,11,A1,A1
1.3,A1,A1,101.0,125.0,3,A2,A1
1.0,A4,A1,139.0,150.0,1,A2,A1
1.95,A0,A1,0.0,150.0,7,A0,A1
0.45,A3,A1,0.0,100.0,11,A2,A1
8.5,A3,A1,90.0,40.0,9,A2,A1
3.0,A3,A2,101.0,125.0,7,A2,A1
0.199,A0,A0,0.0,150.0,0,A2,A0
6.95,A2,A1,116.0,150.0,7,A2,A1
11.0,A1,A1,260.0,125.0,3,A2,A1
0.999,A1,A1,50.0,125.0,8,A2,A2
5.0,A4,A1,140.0,150.0,2,A1,A1
6.75,A2,A1,192.0,150.0,6,,A1
2.555,A1,A1,,150.0,6,A2,A1
2.1,A1,A1,131.0,150.0,7,A1,A1
0.0,A3,A1,60.0,150.0,1,A2,A2
4.8,A2,A2,82.0,70.0,11,A2,A1
0.35,A3,,45.0,125.0,0,A2,A0
0.12,A1,A1,90.0,150.0,11,A2,A0
1.55,A0,A1,98.0,150.0,2,A2,A0
1.799,A5,A1,170.0,150.0,11,A2,A1
4.25,A1,A1,101.0,150.0,1,A1,A1
2.5,A1,A1,64.0,150.0,12,A2,A0
2.99,A2,A1,,70.0,6,A2,A1
3.95,A5,A1,155.0,125.0,7,A1,A1
8.99,A4,A2,102.0,150.0,3,A1,A1
6.2,A5,A1,103.0,50.0,10,,A1
0.575,A0,A1,0.0,150.0,0,,A2
2.4,A0,A1,102.0,150.0,7,A2,A0
2.2,A1,A1,101.0,150.0,6,A2,A1
5.49,A3,A1,75.0,150.0,8,A2,A1
1.75,A1,A1,110.0,150.0,6,A2,A1
2.8,A5,A1,150.0,150.0,5,A1,A1
6.8,A1,A2,150.0,150.0,5,A2,A1
0.7,A5,A1,60.0,150.0,1,A2,A1
11.6,A7,A1,170.0,150.0,7,A2,A1
5.2,A5,A1,140.0,150.0,5,A1,A1
0.399,A4,A1,,150.0,3,A2,A2
4.999,A3,A1,80.0,90.0,12,A3,A1
0.35,A3,A1,60.0,125.0,0,A2,A1
2.8,A4,A1,101.0,150.0,0,A1,A1
2.399,A3,A1,58.0,100.0,5,A2,A1
0.8,A3,A1,105.0,150.0,8,A2,A1
19.5,A1,A2,204.0,150.0,10,A1,A1
0.13,A0,A1,64.0,80.0,0,,A2
11.495,A2,A1,160.0,50.0,3,A2,A1
5.29,A3,A1,60.0,80.0,4,A2,A1
42.7,A7,A0,325.0,40.0,8,,A1
4.35,A1,A1,80.0,125.0,6,A2,A2
14.8,A6,A2,140.0,90.0,9,A1,A1
0.59,A1,A1,102.0,150.0,4,A2,A0
0.499,A3,A1,0.0,90.0,8,A2,A0
8.3,A1,A1,140.0,150.0,12,A1,A1
24.45,A2,A2,160.0,50.0,10,A2,A1
1.599,A1,A1,110.0,150.0,1,A2,A2
1.0,A5,A1,100.0,150.0,5,A2,A1
3.6,A2,A1,75.0,150.0,6,,A1
92.0,A2,A2,,20.0,7,A2,A1
0.2,A3,A1,75.0,150.0,10,A0,A1
7.2,A4,A1,150.0,150.0,6,A1,A1
2.85,A3,A1,68.0,150.0,3,A2,A1
21.95,A6,A2,239.0,150.0,1,,A1
9.999,A5,A1,140.0,100.0,4,,A0
9.5,A7,A2,306.0,150.0,1,A2,A1
0.59,A3,A1,75.0,150.0,2,A2,A1
26.99,A7,A1,179.0,150.0,3,A2,A1
1.0,A1,A1,60.0,150.0,7,,A1
0.299,A3,A1,,150.0,5,A2,A0
8.75,A1,A1,205.0,5.0,7,A2,A1
0.89,A1,A1,0.0,150.0,8,A1,A1
8.999,A5,A2,,150.0,10,A2,A1
2.25,A1,A1,200.0,150.0,12,A2,A0
3.49,A3,A0,80.0,125.0,2,A2,A0
2.19,A2,A1,150.0,150.0,5,A2,A0
0.6,A0,A0,0.0,5.0,0,A0,A0
3.2,A0,A1,,150.0,6,A2,A1
2.6,A4,A1,68.0,150.0,5,,A1
3.799,A7,A2,197.0,150.0,5,,A1
2.75,A3,A1,65.0,125.0,7,A2,A1
1.4,A1,A1,101.0,150.0,9,A3,A1
5.2,A1,A1,125.0,80.0,11,,A0
1.65,A1,A1,140.0,150.0,1,,A1
5.6,A0,A0,0.0,20.0,5,A2,A0
8.999,A4,A1,128.0,50.0,2,A1,A1
0.19,A3,A1,55.0,80.0,6,A2,A1
1.399,A1,A1,120.0,150.0,6,A2,A1
4.895,A5,A1,86.0,90.0,4,A1,A1
1.49,A1,A1,101.0,150.0,8,A2,A1
8.9,A5,A1,154.0,90.0,3,A2,A1
24.98,A2,A2,306.0,80.0,3,A2,A1
3.2,A5,A1,136.0,150.0,6,,A1
1.0,A0,A1,65.0,150.0,5,A0,A0
2.999,A5,A2,192.0,150.0,7,,A1
1.299,A1,A1,,150.0,6,,A0
3.9,A5,A2,131.0,150.0,11,A1,A1
4.5,A5,A1,143.0,150.0,3,A2,A1
2.6,A5,A1,125.0,80.0,2,A2,A1
3.7,A3,A1,68.0,90.0,12,,A1
2.35,A3,A1,,150.0,8,A2,A1
0.8,A5,A2,150.0,150.0,12,,A1
9.0,A1,A1,143.0,125.0,4,A2,A1
15.5,A4,A1,105.0,30.0,3,,A1
3.999,A1,A1,131.0,150.0,12,A1,A1
6.5,A1,A2,163.0,150.0,9,,A1
6.8,A1,A1,179.0,150.0,9,,A1
3.499,A3,A1,54.0,20.0,10,,A1
2.0,A0,A1,75.0,150.0,0,,A1
0.1,A3,A1,60.0,150.0,11,A2,A1
1.5,A7,A2,210.0,150.0,0,A2,A2
1.49,A5,A2,184.0,150.0,12,,A2
8.95,A5,A2,177.0,150.0,7,A1,A1
3.5,A7,A1,105.0,150.0,4,A2,A0
6.15,A5,A1,105.0,150.0,11,,A1
15.5,A1,A1,220.0,60.0,6,,A1
1.6,A0,A1,,150.0,4,,A2
1.2,A3,A1,50.0,150.0,3,A2,A1
3.999,A3,A1,0.0,50.0,2,A2,A1
0.05,A0,A0,0.0,150.0,0,A0,A0
0.6,A5,A1,116.0,150.0,3,,A1
10.0,A4,A2,150.0,125.0,11,A1,A1
20.499,A4,A2,170.0,150.0,5,,A1
0.59,A5,A1,75.0,100.0,4,A2,A0
1.5,A1,A1,116.0,150.0,2,A2,A1
2.399,A3,A1,72.0,150.0,4,A2,A1
2.5,A1,A2,170.0,150.0,8,A2,A1
0.0,A1,A1,101.0,150.0,0,A2,A0
0.99,A3,A1,65.0,150.0,3,,A1
1.35,A0,A1,,150.0,0,,A2
1.2,A0,A0,82.0,150.0,8,A2,A1
2.79,A1,A1,116.0,150.0,10,A2,A1
0.59,A5,,75.0,125.0,10,A2,A2
13.699,A7,A2,218.0,150.0,4,A2,A1
13.99,A1,A1,170.0,70.0,1,A2,A1
0.85,A2,A1,120.0,150.0,8,A2,A2
1.39,A1,A1,101.0,150.0,5,A2,A1
6.5,A5,A2,177.0,150.0,8,A1,A1
8.6,A4,A1,101.0,150.0,12,,A1
0.55,A3,A1,60.0,150.0,9,A2,A1
3.999,A6,A1,84.0,150.0,7,,A1
3.6,A1,A1,75.0,150.0,5,A2,A1
33.5,A1,A2,300.0,70.0,1,A2,A1
0.5,A1,A1,75.0,150.0,1,A2,A1
0.65,A5,A2,150.0,150.0,3,A2,A2
1.7,A5,A1,101.0,150.0,8,A2,A1
10.5,A4,A1,102.0,50.0,9,A1,A1
1.0,A3,A1,60.0,150.0,3,,A1
4.999,A0,A2,0.0,125.0,3,,A1
1.45,A5,A1,,150.0,12,A1,A1
4.4,A1,A1,90.0,150.0,3,A2,A1
0.69,A5,A0,131.0,150.0,7,A2,A1
4.0,A3,A1,,150.0,11,A1,A1
2.0,A0,A1,105.0,150.0,9,A2,A1
1.2,A3,A1,75.0,150.0,5,A1,A2
0.35,A0,A1,75.0,5.0,6,A0,A0
5.7,A4,A1,115.0,150.0,10,,A1
20.7,A6,A1,144.0,90.0,1,A1,A1
0.999,A1,A1,75.0,150.0,5,,A1
11.222,A5,A2,218.0,125.0,10,A2,A1
16.9,A5,A2,140.0,60.0,4,,A1
0.85,A3,A1,55.0,150.0,9,,A1
8.499,A6,A1,133.0,150.0,1,A1,A0
3.15,A2,A1,95.0,60.0,1,A2,A1
3.3,A5,A1,150.0,150.0,3,A1,A1
2.2,A0,A1,64.0,100.0,10,,A1
8.5,A1,A1,171.0,150.0,12,A2,A0
0.4,A7,A1,55.0,70.0,2,A2,A1
3.4,A1,A1,170.0,150.0,8,,A1
1.5,A7,A1,116.0,150.0,11,A2,A0
18.99,A5,A1,160.0,60.0,3,,A1
